,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,like,tech
16546,US,46061557,R2GYVRS6MSMIOW,B00BTWEUOK,523549949,"mam feed & soothe bottle & pacifier gift set, unisex, 0+ months, 6-count",Baby,5,0,0,N,Y,my breastfed baby loves these!,The only bottles my breast fed baby will take! I love them and they come apart nicely to clean. It's great that you get two different sized bottles and two different sized nipples (size 1 and 2) with the set.,10/26/2014,1,0
16582,us,46166002,r13h14w4t2te57,b0033uwt8a,22504307,"jeep universal stroller hook, pack of 2, 360 degree swiveling hooks, installs in seconds, black",baby,5,0,0,n,y,what's not to love!,"these are so easy and so convenient! they hold up very well. a lot of strength for their small size, which is great because it doesn't get in the way of folding up the stroller. 2 pack was nice, i got one on each stroller.",2/6/2014,1,1
16592,us,46182526,ryjw0goyyybnc,b00gdhd30i,899243777,"school bus die cast: 1:53 scale - modern double doors, flip out stop sign",baby,5,1,1,n,y,five stars,nice looking and very good quality.,4/14/2015,1,0
16600,us,46202278,ralvl08j7u5d9,b000bnqc58,770074498,cloud b twilight turtle,baby,5,1,1,n,y,awesome night light,"what a fun night light for kids of all ages.  casts nice starts and the moon on the ceiling and auto turns off during the night.  the buttons are big so an older child could turn back on easily if he/she woke in the night.  my 20 month old loves it, we lie on the floor and give it lots of \\wows\\.  plus its battery powered so when you travel you don't have to worry about where it can be plugged in.",12/26/2008,-1,1
16627,us,46283978,r1ppmvj4izt69q,b00fbenl5g,627729688,summer infant 3d lite convenience stroller,baby,5,2,2,n,y,perfect for our three year old,"our old stroller just wasn't fitting her well anymore.  she would place her feet on the wheels and the seat size was too small.  this stroller is lightweight, easy to steer and easy for the grandmother to use.  we have another lightweight stroller that was around $200.  this one isn't quite as nice.  but for the price you can't go wrong.  i recommend it to everyone.",3/19/2014,-1,0
16634,us,46297669,r2n9nfm3tj4cye,b0057ecys0,844031020,philips avent electric steam sterilizer,baby,5,0,0,n,y,buy this today if you have an infant.,"one of the best items we have as new parents.  we did not want to have to run an almost empty dishwasher every day to sanitize bottles, nipples, etc.  with this, you fill the bottom with any type of bottle, throw nipples in the top (you can literally throw them in there).  you fill the bottom ring with distilled water, plug it in and press the button on the bottom.  it runs for about 10 minutes at a very high temperature (lots of steam).  turns off automatically.  nice and sterile.",11/30/2013,1,1
16638,us,46302205,r21ln87vrvdbdg,b004ahkuhw,737804088,graco secure coverage digital baby monitor,baby,5,1,1,n,y,outstanding monitors in every respect,"i previously had a non-digital monitor and it was driving me crazy because there was always static coming through it and i was always trying to move it to a different location to decrease the static.  i lost a lot of hours of sleep to that thing.<br /><br />so i was looking for something digital and this is just perfect.  this monitor has several things i love:<br /><br />1. there is never any static whatsoever.  all you hear is the noises that are actually happening.<br /><br />2. it isn't set too sensitive, like most monitors are.  in fact there is a noise gate, so if the room is below a certain threshold, no noise comes through.  you don't hear breathing and eyes blinking, but you do hear any cry perfectly and even any thump.  we turn on very quiet music for my older child to listen to and typically we do not hear it at all through the monitor.  that's a feature, not a bug.  anyone who thinks this is not sensitive enough must be a first parent and wants to torture themselves with every little noise.  but it does hear any little cry from across the room, even ones that are not very intense.  i would say the sensitivity is perfect.<br /><br />3. it is sooooooo convenient to have two parent units.  one stays permanently next to my bed and the other is out in the livingroom.  you can turn the volume up or down as makes sense.  also there's a visual indicator of how loud the noises are.  works very nicely---in fact it is more sensitive than the audio, so you can see noises that you can't (don't want to) hear.<br /><br />4. these units also feature a vibrate warning if a noise at a certain level occurs.  my wife loved it but i am a light sleeper and found that feature too jarring, so we don't use it.<br /><br />5. the parent units warn you if they don't have a signal (e.g., if the baby unit got unplugged or something).<br /><br />i hear people complain about the battery life in these.  i can't comment because i don't use the batteries at all.  who does?  you just leave it plugged in in the relevant location and you always know what's going on.  there may be varying opinions on the right way to use these, but i can detect no reason to use a battery at all.  if you are carrying it around with you to get the mail or something, you might be a little too paranoid.<br /><br />these monitors have been a life saver.  they perfectly address all my concerns about monitors, sound great when they need to, and don't bother me the rest of the time.  i would definitely buy them again and recommend them to others.  they have helped me sleep soundly and also confidently.  that sleep is completely golden for the sleep-deprived parent.going on.  there may be varying opinions on the right way to use these, but i can detect no reason to use a battery at all.  if you are carrying it around with you to get the mail or something, you might be a little too paranoid.  these monitors have been a life saver.  they perfectly address all my concerns about monitors, sound great when they need to, and don't bother me the rest of the time.  i would definitely buy them again and recommend them to others.  they have helped me sleep soundly and also confidently.  that sleep is completely golden for the sleep-deprived parent.",1/11/2012,-1,0
16682,US,46427648,RW7TZUFBBNR52,B002TC68K8,623667867,pacimals huggable baby pacifier,Baby,4,0,0,N,Y,Great purchase for my baby.,"I was pretty happy when I received the pacipals plush doggie. My baby is 3 months old only likes MAM pacifiers, so we also bought the pacifier adapter. The dog is a nice size. I do wish it was a little bit heavier, but it does the job. It's great for car trips - he tends to spit his pacifier out a lot. It helps by keeping the pacifier up near his mouth so he can get it back in easier. If for some reason he pushes the paci/dog away, it's also easier for us to find while we're driving. No more flailing and digging to find it for him while he's crying in the back seat. :)",8/19/2013,1,0
16698,us,46475980,r1wns2dgyfds43,b000i2q0f4,417944845,"lamaze play & grow take along toy, firefly",baby,4,0,0,n,y,... in his carseat in the car which is very nice but he doesn't like it in other settings,keeps baby occupied when he's in his carseat in the car which is very nice but he doesn't like it in other settings.,8/22/2014,1,1
16710,US,46513761,R3063J9IQVCG82,B004OFGPL0,626585865,"original hevea non-toxic, natural rubber star & moon pacifier, orthodontic, 0-3 months, plastic-free",Baby,5,2,2,N,N,good stuff.,"It's a nice little rubber soother... easy to clean. don't have to worry about petroleum chemicals, which is nice. not sure what else to say. My only complaint is that the age recommendation is difficult to find on the packaging, if not impossible to find. I believe I ordered one that was for 3-9 months, but when i received it, I couldn't find this information on the packaging, and felt that the pacifier was on the larger side.",12/23/2011,-1,1
16712,us,46524168,r2irtb4uv8z9u0,b008w6xy8o,39246653,"summer infant changing pad cover, who loves you owl",baby,5,0,0,n,y,love it and would purchase it again.,"this pad is perfect for our gender neutral nursery.  we have a baby girl, but wanted things not too &#34;girly&#34;.  this print fits the bill nicely.  the material is soft and it washes beautifully.  stains come right out in normal washing. there didn't seem to be any shrinkage and the band has retained it's stretchiness, so that it fits the same over the pad every time.",5/26/2015,-1,1
16714,us,46541091,r3hiqcgxs7k30c,b000s6k2wc,798818898,sweet jojo designs changing pad cover - ladybug parade,baby,5,0,0,n,y,changing pad cover.,this product works well in my daughter's nursery....it was a nice addition to all the other jojo ladybug parade items that we have purchased for her new addition......,7/22/2013,1,0
16728,us,46591857,r2rqlwpjbv8pll,b00awmp880,159024974,dream on me karley bassinet,baby,5,0,1,n,y,very nice!,"baby loves it too! this bassinet is sooo nice. love the cover and the see through mesh. our granddaughter<br />cried in the other models without mesh. it's sooo easy to assemble and great for people like us with a house<br />full of pets. mattress thin, but bought a thicker one, works great!",11/4/2014,1,1
16786,US,46766147,RRGMKZPE2XOT1,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Y,"Very cute, neat idea","Would have liked to have this for my first two kids!  Got it for my third, just as he quit using a pacifier, of course!  None of our kids used the pacifier much over two months, but for those two months, it's nice to have any extra help you can get!  He doesn't use a pacifier now at 8 months, but I keep this in the diaper bag for him anyway.  He's teething and likes to have stuff to chew on!",1/29/2013,1,1
16790,US,46776173,R14SPWL7UCZ9GU,B00H6FUPDO,756673722,"gerber first essentials soft center latex pacifier, 4 pack",Baby,5,0,0,N,Y,Good and affordable,"My baby girls love these pacifiers.  They have a &#34;fat&#34; end, so they are able to hold onto them a little better.  The latex is squishier than the silicone, which I like, too.  My twins are breast fed and they have no problems going back and forth between the breast and these.  Only complaint....it would be nice to have more color options, but that really isn't a big deal.",4/16/2014,-1,1
16796,US,46788444,R1UZZMG1KNQ069,B0081ZOV06,473538559,"philips aventbpa free soothie pacifier, 3+ months, green, 2 count",Baby,3,0,0,N,Y,but that's not fair as my sons preference for MAM doesn't mean your child won't like these. MAM is also nice because it comes ..,"My son hates these! He prefers the MAM which is a completely different &#34;type&#34; of pacifier. I would give a 1 star, but that's not fair as my sons preference for MAM doesn't mean your child won't like these. MAM is also nice because it comes with a sterilization case.",7/13/2015,-1,0
16806,US,46814666,R2U61PPSD83WKA,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Y,Can be boiled,We got one like this in the hospital when our baby was born.  It is nice to have a simple one piece pacifier.  It is very easy to clean and withstood being boiled.  The baby loves it.,7/26/2011,1,0
16814,us,46824247,r5zdfhanbpvz,b002ud65xq,600239025,"carter's keep me dry waterproof fitted quilted crib pad, white (discontinued by manufacturer)",baby,5,0,0,n,y,perfect fit!,"loving this crib pad. waterproof, fits great, and nice quality. looks like some reviewers shrunk their covers... i'd recommend washing on cold and drying on delicate, low heat to avoid this.",11/12/2012,1,1
16820,us,46840799,r2oysw5fdakpve,b0013abuqo,560204418,breathablebaby breathable mesh crib liner - blue,baby,5,17,23,n,y,attractive and works great,"i hesitated to buy these bumpers after reading the reviews here, but i'm glad that i took a chance and bought them!  some of the reviews made it sound like the bumpers would collapse at the slightest touch and then remain collapsed and have to be adjusted frequently, but i haven't found this to be the case.  as long as the bumpers are put on correctly - i.e. tightly, with the panels overlapping as per the instructions - this is not a problem at all.  i am delighted at how these bumpers look and work.<br /><br />as for the look, my son's room features chocolate brown, light blue and some yellow, and these bumpers look great with the velour chocolate brown sheet in his crib - they're a really nice shade of light blue.<br /><br />as for the function, make sure the edge of the bumper is just below the top of mattress; this will help keep the bumpers in place, as well as prevent little hands and feet from getting under the bumper.  you should also make sure to install these tightly when you velcro them around the crib rails; this will allow the bumpers to spring back into position quickly after little legs and arms push down on them.<br /><br />i like that my baby can see through the bumper a little and look around his room as he likes when he wakes up in the morning.  now that he's standing, of course, he usually looks over the bumper instead of through it, but at least i know he can stand there safely, unable to use the bumpers to try to climb out.<br /><br />the only thing i don't like about this product is that changing the sheets tends to pull it out of place, as the mattress fits very tightly in the crib and rubs against the railing coming out and when it's being put back in.  but this is a problem i would have with any bumper given how tightly the mattress fits into the crib.  overall, i love these bumpers!",1/11/2012,1,1
16828,us,46859060,ren75lk4j8v4s,b00a6622hw,393001974,combi catalyst stroller,baby,3,0,0,n,y,looks nice but at 32 lbs and not small it was ...,very bulky and does not fold up very small. looks nice but at 32 lbs and not small it was not fitting in my car trunk. sent back and got the britax b agile and very happy with it.,4/14/2015,1,0
16834,US,46865012,R1PDWOS936VC0L,B002WJNNRE,577669154,"mlb baby fanatic bib, bottle & pacifier gift set",Baby,5,0,0,N,Y,fun item,very nice,6/21/2015,1,0
16850,us,46902292,r2vby7z2i3xjiq,b002sw3csa,221816748,aden + anais muslin dream blanket,baby,5,0,0,n,y,warm and cozy,nicely made.  its warm and cozy.  my daughter loves it.  probably going to end up with another one shortly.  highly recommend it during winter.,11/12/2011,1,0
16853,us,46904820,r1swrpanj635dw,b001q5s406,870872727,soho sage & brown suede baby crib nursery bedding set 13 pcs included diaper bag with changing pad & bottle case,baby,5,0,0,n,y,worth it!,we just ordered this crib set for our baby.  we do not know if we are having a boy or a girl so this is what my husband and i agreed on for an 'either gender!'  for the price we are very pleased with this purchase! it comes in a nice bag and the ten pieces surprised me!  the bed quilt is very soft and feels so nice after we washed it! i really love this set!,2/28/2010,-1,0
16863,US,46912494,RIZ3KY8LG788I,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Y,Great Soothie Pacifiers,I love these but hard to find to order sometimes so when I do find them I usually order a few.  These were used in the hospital for my newborn so I figured I would purchase and extra set.  They are such a nice product for babies.  They seem to work out better then other pacifiers.,1/10/2014,1,0
16868,us,46917092,r16l7ttkmp6fvt,b000iaoiqy,801958521,davinci kalani 3-drawer changer dresser,baby,4,0,0,n,y,good buy,"bought matching crib and changing table.  color good, sturdy furniture.  have been using for 6 weeks now and have no complaints.  nice amount of room on top for changing baby",3/7/2013,1,1
16889,us,46947457,r1vad6zsqzmt90,b00otxqo4k,316059528,baby merlin's magic sleepsuit cotton,baby,5,0,0,n,y,... it's magic on my 6 month old i highly recommend it every time we put it on him he ...,this suit worked it's magic on my 6 month old i highly recommend it every time we put it on him he knows it's bedtime it keeps him comfy cozy and he doest get hot in it and he is a hot baby and it's 109 degrees where we live we keep his room nice and cool with a fan,7/31/2015,1,0
16905,US,46981040,R1CDQM81WP72YT,B001L2SA6M,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,5,0,0,N,Y,... very many pacifiers but my baby seems to really like this one,Have not tried very many pacifiers but my baby seems to really like this one. The covers that come with each pacifier is very nice. Colors are nice.,9/8/2014,1,0
16906,us,46989999,r32drdj2to822p,b000l9fk0k,273347176,baby einstein color kaleidoscope (discontinued by manufacturer),baby,3,0,0,n,y,not what i expected.,"nice sturdy toy, but did not hold the baby's attention for long.  i expected more from baby einstein toys. it was ok, but nothing to write home about.",12/9/2011,1,0
16917,us,47014319,r2p28t2gyqeoo0,b004x8lb6c,351730604,"luvable friends fitted cradle sheet, pink (discontinued by manufacturer)",baby,5,0,0,n,y,good product,the sheet fits the mattress well. nice color. it is soft to touch and washes well. good quality for the price.,11/24/2013,1,1
16924,us,47038799,r1snhwv3vdzhm,b009h9754o,232015158,pink rosary in a porcelain keepsake box christening baptism gift,baby,5,3,3,n,y,perfect gift for baptism-pink or blue,"gorgeous and simple. perfect for a little baby girl. i've given one to both of my god daughters at their baptisms. hoping to start a family tradition, i'll be ordering a blue one in a few months for our next addition, and his too will be brought to church to be blessed alongside our family during his baptismal ceremony.   a little extra info on the product itself, since i've had 2 now, for those like me, who'd like as much info as possible when ordering online: the little porcelain case each rosary sits in is slightly different each time, and does not close tightly. it is meant to just sit on top, so it will not &#34;secure&#34; the rosary. the pieces will come in a small box, perfect for wrapping or putting into a tiny bag (gift idea...i usually add a crib ornament with this and it's a complete gift for any newborns' baptism). the inside is wrapped in small bubble wrap, so it is packaged and shipped very nicely. there is a little pink pillow, blue for boy, and then the little rosary. it is literally sent to you ready to be wrapped up, or hand delivered as is. i hope this helps. th trees really nothing else to mention about this product. feel free to ask.",5/4/2015,1,1
16929,us,47058178,rl7fm53bgh7vp,b004gjyu48,554214908,maxi-cosi mico infant car seat,baby,5,0,0,n,y,beautiful and fits perfect with my quinny modd,very nice look and fits perfect the quinny modd stroller. easy to use and not so heavy as thought. totally recommended.,1/6/2013,1,0
16935,us,47068692,r4lvjablckkt2,b005wppt54,389658184,jj cole satchel diaper bag,baby,5,0,0,n,y,jj cole bag,"i recently bought this bag through amazon, at a great price!  i had been eying it for months and finally gave in, after my last 2 diaper bags had zipper malfunctions.  i was not disappointed!  the color (grey/white) and design are lovely.  the inside is lined with a lime green.  the pockets on the side of the bag are large enough for bottles/sippy cups and the pockets in front/back (though they don't zipper), have been useful to store my wallet/phone/keys.<br /><br />the bag also comes with a messenger strap and 2 stroller attachments/hooks.  my husband (although he thinks it's still girly) also thought it was really nice.<br /><br />i would recommend this bag to anyone.",2/25/2013,1,0
17016,US,47274622,R1BLRLXDZY0DX8,B00A282SGO,574097816,"mam glow in the dark night orthodontic pacifier, unisex, 0-6 months, 2-count",Baby,5,0,0,N,Y,Awesome products,I love these pacifiers! Both of my boys have used them and I have been very pleased. The glow in the dark feature is very nice for tracking them down in the dark. I will continue to use this. Brand until my boys outgrow them. They hold up very well and are worth every penny.,7/14/2013,1,0
17115,us,47494876,r204mgj369o854,b008z76l2q,749602567,nenesupply replacement 9v ac adapter for 9v medela pump-in-style breast pump,baby,1,0,0,n,y,no good,"as other reviewers have stated, this is not very powerful.  its size is nice but it just doesn't do the job.",1/2/2015,-1,0
17155,US,47605081,RFATHG4FI07RN,B0090IBQSI,595227405,avent bpa free soothie pacifier 6 pack - pink - 4 + months,Baby,5,0,1,N,Y,"A little big harder than the green soothies, but worth it for the pink color.",These pink soothies appear to be a little firmer than the green ones that we have both gotten at the hospital and online. It's nice to have something a little prettier than the green for your little girls!,5/8/2014,1,0
17158,us,47625791,r1xvr5gdy40sed,b002ipghos,817113571,cotton tale designs heaven sent girl wall art,baby,2,0,0,n,n,to see these retail so much by themselves is pretty crazy. i'm disappointed in the quality of artwork,"i just received these in the mail as part of a set with lamp and mobile. to see these retail so much by themselves is pretty crazy. i'm disappointed in the quality of artwork. it looks so much better in the pic online  than real. it literally looks like someone took some markers and cheap paint and hand painted the decor on cheap canvas. the only nice thing are the sayings which were obviously done in stencil. i could have done something better myself. it was a gift and is part of baby girls nursery so i will still use, but if you are considering this for artwork, id recommend spending your money elsewhere.",12/7/2014,1,0
17169,US,47651447,R1WP5AX7GAV05Z,B004B9YMHS,371227007,mam perfect silicone pacifier,Baby,5,1,1,N,Y,Top Notch Pacifier,My baby loves this pacifier. It is very thin across the gum line and has a nice size for the bulb. She's had other MAM pacifiers and this is her favorite. I like the design of the plastic outer part as it allows for good airflow. I would recommend this pacifier - especially parents who use MAM bottles. The MAM perfect pacifier has a truly unique design.,1/9/2015,1,1
17170,us,47657934,r3p2gar8wsjw93,b005oibft8,14775442,athena leila 2-drawer changer,baby,4,1,2,n,n,really nice crib and dresser,the crib is beautiful the only thing is you can see screws which is why i gave it a 4 star. it is very solid and easy to put together my dad put it together himself in under 2 hours and that was with pausing to take a break! the dresser is nice and sturdy. definitely can not wait to see my son in it.  what is also great is it included the toddler rail at no extra charge.<br /><br />would totally recommend.,3/14/2012,1,0
17182,us,47693403,r1kbh0vgksdfv6,b006zl22py,334374129,"jj cole outdoor blanket,blue orbit, 5' x 5'",baby,5,0,0,n,n,looks really nice. long enough to fully extend our legs and ...,"worked amazingly well -- we have only used it once, when we went to a fourth of july firework display. looks really nice. long enough to fully extend our legs and lean back (we are about 6 ft tall) and big enough that we weren't crowded. at the end of the night, picked it up, shook it off, and there wasn't anything (no grass, etc) stuck to it. i would suggest looking at how it folds during the day for your first use -- it is really easy to fold. at night without any light and trying to hurry, we didn't get it right and although we got it to close up, it didn't look great. upon getting back home we refolded -- the far end has a cardboard guide inserted inside the blanket, and you simply fold it over that and it looks like we never used it! folded it is about the size of a large purse. the carrying strap is sturdy and very convenient, but not the most comfortable if you are going to be carrying it multiple miles.",7/13/2014,1,1
17190,us,47712942,r1fnlxbnm697ew,b007akgbu6,504809242,chicco walker,baby,5,0,0,n,y,best and safe,"it's very safe and nice my son enjoy this walker, it is very safe, we can live him right all over the house, i have steps from to room is almost 1 feet high every time he drives there the breaks stop hem, very safe.",7/6/2013,-1,0
17202,us,47749120,r2dncnl34kn3xe,b000083ghy,223289250,prince lionheart 2 stage seatsaver,baby,4,0,0,n,y,these are easy to move from one vehicle to another if needed,"these are easy to move from one vehicle to another if needed.  although they are typically used for leather seats, they also will help reduce indentions on fabric cushions. they seem to be of good quality, nice and thick. i do have one complaint, the position of our latch system for the car-seats causes the straps to press down on the backside, so any liquid spilled or otherwise on the mat, runs back over the bent area, and onto my seat cushions.",8/25/2014,-1,1
17208,us,47775059,r35ncucx73q3n0,b004waxe3e,731313525,pretty pushers cotton jersey labor gown,baby,5,4,5,n,y,perfect birthing gown!,"this is a great gown for giving birth and i'm so glad i ordered it! i want to feel more like me on the day i deliver, and this comfy, nice looking gown is way better than any sterile, awkward hospital gown. i purchased mine in solid black and it looks really chic for what it is! (who knew you could describe a labor gown with the word 'chic' right?!) the cotton is super soft and i won't be showing the world my butt as i walk around in labor. great price, i recommend!",1/3/2013,1,0
17250,us,47901771,r4ea8gwglfj1v,b000ge8vkg,887934067,stork craft rocking horse,baby,5,1,1,n,y,big hit with our girls,this is an awesome rocking horse that we hope to have for many years to come!  our girls love it and it was very easy to put together.  the cognac color is also a very nice stain!  great price and we felt like we got a great deal!,12/26/2009,1,0
17263,us,47948545,revtdp05z3hq7,b0013a1ide,623730582,simplicity camille 4-in-1 convertible crib in white,baby,5,0,0,n,n,more than i had hoped.,"we recently purchased this simplicity camille crib.  it is beautiful.  i spent hours and hours on line looking for a nice looking crib that was in our price range.  this one fit the bill perfectly!!! most cribs of this type were much more expensive.  we are pleased with the quality, all pieces were there and assembly was easy.  it is a shade off white which was a plus for us as it matches our existing furniture.  another plus is that the side goes down.  so many of the new cribs do not have this feature.  it is a must for me as i am on the short side.",8/9/2008,-1,0
17271,US,47973208,R24QSSVJ0PA20G,B002WJFLSS,577669154,"mlb baby fanatic bib, bottle & pacifier gift set",Baby,4,0,0,N,Y,nice quality things,"nice quality things, I haven't used them - this is a gift, so I can't speak of the actual usefulness.",5/28/2015,1,0
17274,us,47977669,rek2u8pm0facq,b00flyt6jg,973007296,green sprouts brights organic 3 count muslin burp pad,baby,5,0,0,n,y,worth the money!,"love these burp cloths! they are super absorbent and soft, and they fit nicely on your shoulder!",5/8/2015,1,0
17309,US,48055591,RIH2DNF6AVPPK,B000ROKDC4,460495350,"nuk 2 pack silicone orthodontic bpa free juicy pacifier, size 1",Baby,2,0,1,N,Y,Not great,These are nice pacifiers but I don't like that I can't pick the colors. I got girl colors that I can't use now because I have a boy... What a waste. Guess I will have to use them for a baby shower gift one day :(,6/7/2013,1,0
17313,us,48070178,r3mu4exypgsk7b,b00073hjg8,337629353,prince lionheart jumbo toy hammock,baby,5,0,0,n,y,five stars,love these. make a nice room upgrade.,12/6/2014,1,0
17319,US,48080374,R3S8O3BKEK2GO5,B002GOHLVE,520875423,"hawaii medial gumdrop pacifier - newborn, vanilla scent",Baby,4,0,0,N,Y,good pacifier,"My sister in-law recommended I try this pacifier with my new baby. Its no miracle worker, but the shape is nice & better than anything the hospital had given us. It took awhile to arrive though.",5/26/2013,-1,0
17374,us,48231027,r3rfn4mxgf1273,b001cwjexe,656310840,carters easy fit jersey bassinet fitted sheet,baby,5,0,0,n,y,good quslity,nice quality! fits a standard oval shape bassinet mattress.,12/6/2014,1,0
17419,US,48316771,RF4S8IKBIKTFB,B00GT5Y4GQ,868139394,"wubbanub limited edition infant pacifier, cow",Baby,4,0,1,N,Y,Love It!,This is great for when my 6 week old lays down to sleep. It holds the pacifier up just enough to keep it in his mouth and if it falls out he has an easy time getting it back. Would be nice if it had a little weight to it so it would stay a little better.,3/9/2014,-1,1
17434,us,48353855,r2m8j4d8zx0y60,b0098punhs,518765871,simple wishes 50 count honeysuckle breastmilk storage bags (discontinued by manufacturer),baby,5,0,0,n,y,better than what you pay for!,"never had one bad experience using these bags! never leaked for me, very nice size and affordable!",12/6/2014,1,0
17443,US,48380092,R3FMP2YRQPDD8G,B001L2SA6M,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,5,0,0,N,Y,Five Stars,Excellent seller and products and very nice,8/22/2014,1,0
17444,us,48380092,r19ia5r98n882m,b002bsgwtc,850691659,luvable friends flannel receiving blankets,baby,5,0,0,n,y,five stars,excellent seller and products and very nice,8/22/2014,1,0
17460,us,48405132,r3kh4l1flbgwn6,b00i2pfmia,697692884,beautiful cream and silver baby photo frame my first year by haysom interiors,baby,5,1,1,n,y,beautiful. nice construction,beautiful.  nice construction.  easy to attach pictures.  i would buy it again.,12/7/2014,1,0
17486,US,48471976,R1V7WG3UI2AC36,B00067AUNY,957640647,"dexbaby womb sounds bear audio pacifier, brown (discontinued by manufacturer)",Baby,5,1,1,N,Y,Happy,Babies love this bear.. they make great baby shower gifts..a very nice first teddy bear will last for years to come,11/25/2011,1,0
17506,US,48520320,R29XK9NW5U7LHB,B001L2SA6M,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,5,26,32,N,Y,Great pacifiers,Our child isn't big on any pacifier but he's taken to these ones the best.  They don't have a top or bottom so we don't have to make sure it's in correctly which is nice at night.  They also come with plastic covers that clip right on so when it's in the diaper bag or in a pocket the part of the pacifier our son sucks on doesn't get dirty.,6/8/2010,1,1
17511,US,48529604,R3U7WJX9FCRW2F,B00BBE3U1A,943054366,"nuk air shield orthodontic pacifier ,girl, 6-18 months (pack of 2) (discontinued by manufacturer)",Baby,5,0,0,N,Y,Look good and fit well,Love these Bink's! I really like that the handle lies flat so my daughter doesn't plat with it when I lay her down to sleep. This bundle is cheaper than buying a two pack at our grocery store. She only uses them for sleep but I think they look nicer in her mouth like they fit around the nose better.,5/30/2014,1,0
17551,US,48643013,R246B71GES7S1L,B00AZWDLHM,179662085,the first years 2 count gumdrop orthodontic pacifier,Baby,5,0,0,N,Y,So excited for these to arrive!!,The BEST Pacifiers EVER!!! They are so nice because they are all rubber and your LO can chew on the outside while teething.  If you liked the Gumdrop when they were born - you will LOVE these! They have a nice curve for the nose and it is easy for your LO to hold onto with the gripper on the outside.  Would not use any other!,10/22/2013,1,0
17568,us,48702982,r1p6n7k52f7c0d,b000zkhvmu,523699928,bumgenius diaper sprayer,baby,4,0,0,n,n,works great if you know what you're doing,"you may need to buy some extra parts for installation, but its worth it once you install it. water pressure is nice.",8/12/2012,1,0
17575,US,48718596,RDR9ZCGTCEI31,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,1,N,Y,Love our WubbaNub!!!,"Our 6 month old LOVES this pacifier. It is easy for him to hold and get back in his mouth. It is easy for me to hold onto it when we are out and about, too, so it doesn't fall on the floor. The plush is soft and nice. I wash mine in the washing machine inside a lingerie bag. These make a wonderful gift!!",7/31/2015,1,1
17594,US,48800632,RIZPX3FVP7ZM0,B007SCL0KW,658527424,ken health - mini medicator - baby medicine dispenser/pacifier with free syringe,Baby,3,1,2,N,Y,3 weeks of use,"I loved this pacifier and concept, then the opening cracked after 3 weeks of use.  The nipple material is pretty stiff and I guess that contributed to the cracking.  BUT, before that it was fabulous.  Better than the Numimed by far.  Love being able to push/blow the medicine down when it got stuck in the back.  Hole was small enough so that the medication didn't leak out.  Back snapped closed and open without too much trouble.  Reservoir was a nice size - not too big, not too small.  Great concept, but save your money.  We have just taken to filling a small nipple with the medication and  it works great.",8/10/2013,1,0
17609,US,48840001,RQETQ4SOXR7L2,B004VL2VRY,175568661,motorola mbp33 wireless video baby monitor with infrared night vision and zoom 2.8 color lcd,baby,5,0,0,n,n,exactly what we wanted,"we have been using an angelcare movement and audio-only monitor for our son's first 3 months, and while it has been great, i really don't know how we lived without having video!  now that our son is moving more in his sleep, this helps us know if he's fussing because he's worked himself into a corner or if he's just fussing himself back to sleep.  great for peace of mind and so nice to be able to peek at him without going into the room.<br /><br />the night vision is fantastic and i like that there's no distracting light needed for the camera.  i do plan to mount the camera on the wall so we get a better view, but so far we are very pleased with this purchase.  the two-way talk feature is a nice touch as well.",8/29/2012,1,0
17610,us,48844690,r2vvz1suz3q5wp,b005iwmb2k,378738669,fisher-price on-the-go gift set,baby,5,0,0,n,y,good size for little hands to hold,good size for little hands to hold.  good quality.  nice bright colors.  gave to my grandson at 6 months and he still chooses them to play with at almost 9 months.,11/4/2014,1,0
17616,us,48870446,r2spz9qs28ut70,b004k4q9bg,654263455,prince lionheart versa formula mixer (discontinued by manufacturer),baby,2,0,0,n,y,"nice idea, not good for travel or 8oz dr browns bottles","nice idea, not good for travel or 8oz dr browns bottles. works well to mix formula without or less bubbles compared to mixing when shaking a bottle to dissolve formula. however, if you want to pack this to go, the on/off switch protrudes out from the body of the mixer that it turns on easily if you try to place it in your diaper bag. also, as some reviewers have noted, this mixer does not reach to the bottom of the 8oz dr. browns bottles.",11/30/2013,-1,1
17630,us,48928381,r2kpyoasew880g,b00g1zvydk,984329152,circo toddler/3t sun hat & sunglasses set,baby,4,0,0,n,y,sunglasses are very nice.,"cute, but the hat had no ribbons and it was nylon.  sunglasses are very nice.",3/28/2015,1,0
