,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,like,tech
16264,US,45373001,R2ADL5KPYYTUBO,B001I3OE4G,513985034,"philips avent bpa free translucent pacifier, colors may vary",Baby,5,0,0,N,Y,Our baby loves this pacifier. She won't take any ...,"Our baby loves this pacifier.  She won't take any other kind.  We've been trying to transition her to the 6-18 month pacifiers, but they seem too big for her mouth so we're sticking with these &#34;baby&#34; ones for now.",7/21/2015,1,0
16271,us,45398584,rs6h2vrvcfppt,b0031es8u6,779557689,bunnies by the bay bye bye buddy blanket,baby,5,0,0,n,y,love it!!!,my granddaughter loves sleeping with this soft cozy &#34;rub it&#34; that we call them here.  perfect size for a newborn.,8/17/2013,1,0
16275,us,45417920,r2n3utjcezu8f2,b004gec8lu,917704022,"graco highback turbobooster car seat, spitfire",baby,5,0,0,n,y,booster seat,"car seat is awesome. daughter who is 4 loves it. but like most car seats or booster seats, difficult to buckle in",4/24/2014,-1,0
16278,US,45429011,R6PJPJD3ROL85,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Y,Love this!,"My son's only &#34;lovey.&#34; Great quality, super cute. Just wish there was a way to remove the pacifier without cutting it off. We are eventually going to need to wean our son from the pacifier part, but would still like to keep the monkey around since it's his security item.",6/28/2014,-1,1
16279,US,45433401,R2CHEVE67JVRLZ,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,1,1,N,Y,Great for NICU Babies!,"We purchased two of these while our twin daughters were still in the NICU and we love them! They are now 4 months old and we have yet to use or purchase any other pacifiers. Easy to clean off with hot water and/or a mesh laundry bag. They are the perfect weight, not too heavy, but just enough to keep them in place. Really soft and cute in person too!",11/3/2013,1,1
16282,US,45443937,R2VTFGYWTM9B8T,B001I3OE4G,513985034,"philips avent bpa free translucent pacifier, colors may vary",Baby,4,0,1,N,Y,Love the product dislike the provider,"The Avent The Avent pacifier is a wonderful product. My son and daughter have both used them. One of the things I love about them is the design with a top and bottom cutout for their nose. Both of my children are in the 15% or lower for head circumference and I never worried about these covering their noses. The other design is that there isn't a correct way to use the pacifier which is easy when the baby can put it in their own mouth.<br /><br />Negative - This has absolutely nothing to do with Avent and everything to do with Amazon. I have purchased this item twice the first time I received two completely clear pacifiers. I was in a pinch and decided to keep them. When I needed to make another order I received another set of clear. I have tried ordering other listings from Amazon, and received gender specific items. I wish like other items that Amazon would allow you to select or recommend colors.<br /><br />Would I buy this again? Probably not through Amazon.",7/9/2013,1,1
16290,US,45459531,RFMR73OCWQBDE,B00DRANVJC,381325750,"wubbanub thready teddy pacifer, pink. baby, plush, toys, wabbanub, pacifier, babies, infant home improvement / accessories",Baby,5,0,0,N,N,Five Stars,baby loves it :),9/28/2014,1,0
16291,US,45459531,R2UYRHK3NNWTLX,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,0,0,N,N,we love this!,CUTE!  we love this!,9/28/2014,1,0
16293,US,45460032,R193MV8EJDUWYN,B000YDFOPE,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,5,0,0,N,N,my daughter loves these.,"My daughter loves these pacifiers,  I can't say I prefer them since I just bought a few options and she likes these the best.  She has a hard time getting it in her mouth which is frustrating for me to watch.  I'm not sure why the free flow ones are different,  the regular ones hit my daughters nose every time she sucks,  not sure why they still sell them.",10/29/2014,-1,0
16297,US,45464844,R3HNF5D20MLGM4,B002TC68K8,623667867,pacimals huggable baby pacifier,Baby,5,0,0,N,Y,4.5 rating really,"Mr. Toutou is my daughter's friend.  She's had him since she was about 3 mo old, up to now (11 mos). When she dropped and lost him one time, we got her another one. Mr. Toutou can calm her at night when she wakes up in the dark, and she goes back to sleep on her own. She likes to suck on the pacifier, the ears, the limbs, everywhere! It's good that the pacifier detaches and I can wash the stuff toy part.  Now that she's teething, she also bites the circle around the pacifier - suprisingly, not the pacifier itself. The only reasone this gets a 4.5 instead of 5 is when we got MT 2.0, we noticed that the ears are much shorter than the original MT.  We loved the floppy ears.  Oh well... It's still great, all around.",9/7/2011,1,0
16298,us,45466423,r2d7mdwyheat2b,b0043d28b4,47009526,lamaze cloth book,baby,5,0,0,n,y,great book for infants!,great book! my baby loves the sound coming out of leaves in this book. it gets nicely washed if baby drools over it or chews on it. rhymes in the book are great and you can play nice peek a boo with this book and the baby. it's easier to hold and turn. every page has different color and it's very engaging. love it!,11/13/2013,1,0
16299,us,45466901,rk2aqqmxj58t3,b000ys059e,140172604,naturepedic 2 in 1 organic cotton ultra/quilted mattress,baby,5,9,13,n,y,not too hard at all,"it's pretty comfortable. i'm a big woman and i've passed out on it whilst reading to my kid a few times already. my 6-year-old loves it too. it did set me back, so i bought a bed bug cover, but no extra padding or anything special to make it softer, and i have no idea what the other reviewers are talking about that it's too hard. it's firm, as it should be.<br /><br />here is something to know: when i first got it, i wasn't sure if it should have these weird black flecks all over the mattress. the answer is yes. i called naturepedic to ask. the cotton is unbleached, and you will see wheaty and black flecks that look kind of ew. but it beats the hell out of toxins, imo.<br /><br />delivery was fine. two guys came and delivered on a saturday (because the delivery service calls to arrange a time you'll be home), and they were pretty flexible. the box was beat up, but on the inside, the bed was clean, in a factory sealed bag, with all the tags and warranty stuff. so it worked out fine to order something so huge in the mail.<br /><br />i can't imagine regretting having bought my kid a non-toxic mattress. seems worth the price and the hassle of going out of my way to buy it.",4/14/2013,1,0
16302,US,45474588,R2JPBOWTIDX043,B009YY4PBI,502209492,pacifier - wubbanub infant plush pacifier - turtle,Baby,5,1,2,N,Y,for my son,He loved these when he was using a nub. they are supper easy to find when they fall out of his eye sight. perfect gift,12/16/2013,1,0
16303,US,45474588,R1SS4K64J9XKW0,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Y,for my son,He loved these when he was using a nub. they are supper easy to find when they fall out of his eye sight. perfect gift,12/16/2013,1,0
16307,us,45480706,rzftzsl6pxvqb,b009s7ovla,396558854,peacock blue 3 piece baby crib bedding set by bananafish,baby,5,2,2,n,y,exactly as pictured!,"i couldn't be happier with this set!  i'm expecting my first little girl, but i'm not a pink girl myself, so when i found this set i was in love!!  for the price (some sets i liked were well over $200!) this set was worth the $$$.  and personally, i did not want a bumper, so i was happy to see this set was available with either option.",1/8/2013,1,0
16309,us,45484828,r13watdapor30d,b006oqjvya,719915621,amy michelle new orleans diaper bag,baby,3,0,0,n,y,nice but small for me,its a nice bag but it was too small for me so i returned it and exchanged it for a jj cole caprice diaper bag-vintage poppy (i love it).,2/7/2013,1,0
16310,US,45486328,R14L9DV80FD5C3,B00GR4SXRA,869431526,"wubbanub mary meyer gardenia bunny plush pacifier, purple (discontinued by manufacturer)",Baby,5,0,0,N,Y,Five Stars,"My daughter loves her wubbanubs, we have 3 different ones.",6/17/2015,1,0
16313,US,45500117,R1EH5KJUHC6QFE,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,1,1,N,Y,Wubby,My baby loves this. It helps her sleep. I love how the lamb is attached to it. It helps her keep the pacifier in her mouth,1/4/2014,1,0
16314,US,45500800,RTEAQA1B7E0QV,B0047PAHUW,106521272,wubbanub elephant pacifier,Baby,4,0,0,N,Y,good quality,"This has held up great through multiple runs in the washing machine and dryer.  It didn't actually work for us in bed, because my son likes to turn his head to the side when he sleeps--he would pull the elephant off of his chest every single time...  But it is great for the car!  I love that the pacifier doesn't get lost in the car seat, though my son (5 months) still can't get the pacifier in his mouth consistently.  Now that he is teething, he enjoys chewing on the sides of the pacifier and on the elephant's legs.<br /><br />Updated 2014.03.08: One of the elephant's legs did split open recently.  I'm leaving my review at five stars because none of the filling came out even when the opening became quite large (I didn't notice it very quickly).  A very safe toy!",2/18/2014,-1,1
16316,US,45508966,R13C1TETBPRK24,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,4,0,0,N,Y,"Great product, wrong picture","My daughter loved the pacifier from the hospital, which is the same brand and style as the one listed. This is the one i ordered and it was the correct package, but the colors weren't the same as the picture. I received 2 pink pacifiers instead of the purple and pink. Still a great product either way, was just a little bummed about getting 2 of the same color.",9/24/2014,-1,1
16319,us,45519853,r2ae4bjs542j5f,b00c4vx2ks,236742184,mybaby soundspa slumber whale projection and noise machine,baby,5,0,0,n,y,i would definitely recommend this product,my 3 year old daughter loves it. she turns it on every night. i would definitely recommend this product.,6/26/2015,1,0
16322,US,45524057,R24K6IVUGFF67N,B001L2SA6M,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,5,0,0,N,Y,love um,My 3 month old loves these binks.<br />They seem comfortable and are sturdy.<br />I would buy again for sure!!!!<br />Love um,3/7/2014,1,0
16323,us,45525941,rolf14r65cu2j,b005npg77c,496448333,jj cole broadway color swap canopy,baby,5,0,1,n,y,canipy,i love my jj cole broadway stroller and the new color canopy gave it a more fresh look!!<br />i receive compliments all the time on the stroller and people are constantly asking me what it is.  in fact because i have this stroller and people love how easy it is to steer two families from our church had asked me where they can purchase one an they did.  it's a wonderful stroller and the fact that they have different canopy colors makes it so much more appealing!!,7/23/2013,-1,0
16325,US,45530404,R3G9J9K5M8HT5I,B003C08N4U,481329985,"mlb team pacifiers, 2-pack",Baby,5,0,0,N,Y,Five Stars,My son loves these,9/22/2014,1,0
16331,US,45553781,R2K7AJW28FZR7N,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Y,How Cute is this!!!,"I ordered the Wubbanub Monkey for my expecting daughter-in-law.  She has decided my grandson's nickname is going to be lil monkey.  I thought this would be a perfect little gift to add to my growing collection of gifts for my first grandbaby.  My daughter in law loves, loves, loves this monkey.  She said it was her favorite gift at her recent baby shower. Even though my grandson is not born yet, I am sure this pacifier will always be his favorite.",6/1/2012,1,0
16335,US,45559735,RWH3I8QXID8PK,B001AVPLR0,833430714,"natursutten bpa-free natural rubber pacifier, rounded nipple",Baby,4,0,0,N,Y,He has a very easy gag reflex and this tip is short and his ...,My son loves this pacifier. He has a very easy gag reflex and this tip is short and his is able to use without gagging.,8/18/2015,1,0
16339,US,45572654,RL8QKGVMX7T5K,B0057EEC44,589029650,"philips avent bpa free nighttime infant pacifier, 0-6 months, 2-count",Baby,4,0,1,N,N,Glow in the dark,"The pacifier is very cute and just like the others that my LO loves. 4 stars because the handle is glow in the dark, which means after being exposed to light it will cause temporary glow but going in his room at 2 in the morning looking for it doesn't make it any easier to find.",11/7/2011,-1,1
16340,US,45572654,R3QI1TBWV8JOZ0,B0057EEC62,439223023,"philips avent bpa free translucent orthodontic infant pacifier, 0-6 months, 2 pack",Baby,5,4,4,N,N,The only pacifier he took!,"I tried going through all of the other pacifiers, including the soothies. Brought these home to him and he took to them instantly and they didn't seem to get spit out easily. I love the translucence too because you can see more of his face.",11/7/2011,1,0
16341,US,45574218,R1NUD98UX5N6AP,B00GT5Y4GQ,868139394,"wubbanub limited edition infant pacifier, cow",Baby,5,1,1,N,Y,I have bought a lot of specialty baby items because they were supposed to be amazing and help their child develop and make paren,"If your child loves their pacifier, then this is a must have item.  I have bought a lot of specialty baby items because they were supposed to be amazing and help their child develop and make parenting easier.  Most of the items I have gotten just sit in a box after being examined by the baby once and then tossed away in a fit of indifference.<br /><br />One thing that my baby has loved since day 2 has been a pacifier.  She is a big pacifier baby.  I learned quickly that even though young babies can't control their movements and can't throw things, a pacifier that just falls out of their mouth still has the ability to roll far enough away to never be found again.<br /><br />Wubbanubs actually solve this problem.  When a pacifier falls, it can't go far.  If it is thrown, it is easily found.  And when babies start being able to control their hands, they can grasp the stuffed animal and bring it to their mouth much earlier than they would be able to with just a normal pacifier.",11/25/2014,-1,1
16346,US,45581371,R7HWI1G0UMF16,B004IU40IG,572944212,wubbanub ella bella pink elephant soothie baby pacifier new,Baby,4,0,0,N,Y,Great for the baby who likes the hospital pacifier,Construction and design are great. Super cute. My baby doesn't seem to care for a pacifier but that isn't the fault of wubanub which is why I put 4 stars. I knew going in that it may fail for us be ause ate doesn't love the hospital one either and this looks identical.,7/31/2014,1,0
16351,US,45597350,R3534XO1WFSXZT,B000YDFOPE,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,5,0,0,N,Y,Five Stars,My kid loves it.,11/12/2014,1,0
16353,US,45598456,R3ARH5QRVLDRGW,B00BVUQF02,513520259,"mam newborn latex start orthodontic pacifier, girl, 0+ months, 2-count",Baby,5,0,0,N,Y,Love!,Both my babies love MAM pacifiers!  They are great for newborns and contour to Thayer face for a secure sucking,9/14/2014,1,0
16354,us,45600985,r3w3nh3xx8vnty,b00ju949ae,79050378,"baby einstein activity jumper special edition, neighborhood friends",baby,5,0,0,n,y,five stars,my granddaughter loves it so that means i love it.,6/18/2015,1,0
16365,US,45632238,RCDLQVDITGV19,B007F30CLC,723767646,"mary meyer cheery cheeks wubbanub pacifier, moo moo cow (discontinued by manufacturer)",Baby,5,0,0,N,Y,Best Pacifier!!,Love this product for my daughter!! She loves to hold the animal while she sleeps and it makes it much easier for her to use herself!,1/15/2013,1,0
16366,US,45632238,R1G97FK67TTOP5,B0031VLRYI,572944212,wubbanub soft toy and pacifier,Baby,5,0,0,N,Y,LOVE IT!!,I love this product and so does my daughter. serves as a toy and a pacifier! very easy and convienient!,1/15/2013,1,0
16367,us,45633130,rfsstyi1jwc4y,b0012zeclk,572104675,gund baby pinkaboo pony in patch work teaching toy,baby,5,1,1,n,y,loved it!,this horse was bigger than expected.<br />really loved it.<br />the horse neighs and has a really nice sound when you shake it.<br />totally recommend it!!!,1/12/2014,-1,0
16376,US,45652850,RHELGA9TDTR4Y,B003CMSQWW,356312576,little vampire infant/toddler pacifier,Baby,5,0,0,N,Y,Five Stars,My bady loved her passy its very funny and well made,2/6/2015,1,0
16380,US,45661110,RS4HE0J0BHE90,B0028H3ACS,380619977,wubbanub tabby kitten pacifier,Baby,4,0,0,N,Y,"No more paci searching - these are hard to lose, but be careful if you have a chewer...","My daughter LOVED these wubanubs and used them from day one. I loved them because they could be easily found by me when they fall on the floor or get carried around the house.<br />When she was 18 months, I noticed she had almost completely chewed the nipple off the pacifier, it was barely hanging on and could have choked on it! This could happen with any pacifier I suppose - but I just wanted to let people know. I bought another and within a few days she chewed a hole through the nipple again. So no more of these for her!! She must have razor teeth or something. She now has been using the regular soothies (she had newborn ones from before and the 3+ month ones) and hasnt manages to chew those up. Im not sure what it is about these that she is able to chew them up like that. Anyhow, I just toss these in the wash to clean, I suppose you could boil them if you really wanted to sanitize.",12/6/2013,-1,0
16382,US,45662156,R3P78FWS5JF4MV,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Y,Love it,"Grand baby loved it.  Will be buying more....Fast shipping very pleased just perfect , cleans easy very soft right size",3/17/2014,1,0
16383,us,45663239,r3fbth6dn73pu6,b0010tsk2k,147379610,davinci elizabeth ii covertible toddler bed,baby,4,16,19,n,n,what a pretty toddler bed,"i purchased the davinci elizabeth ii toddler bed in natural color about 6 months ago, but i paid only $150.<br /><br />pros:<br />sturdy structure, does not wobble<br />looks very pretty<br />assembly was fast, easy<br />daughter loves it, was very proud to be sleeping in a big girl bed and gave up her crib happily<br />the mattress from her standard crib fits in this bed just fine<br />i'm about to buy the conversion kit (my daughter grows like a weed! plus, we moved her out of crib kind of late) and will get more use out of it<br /><br />con:<br />soft wood means scratches and dents. it arrived in perfect condition, but we put some marks in during assembly, then my toddler added a few later... (not too important to me, gave up on having anything flawless with kids:))<br /><br />what helped me decide to buy this bed (other than its price and looks) was that you can use both panels on the front, so even my always wiggling child won't roll out of it, and even her anxious father finds it safe enough. at the same time, she can easily climb out in the morning.",3/18/2012,1,0
16386,US,45669849,RKBQGVF4Y9JGS,B00KCNIOUI,495764832,chicco pacifier soft silicone,Baby,5,0,0,N,N,Wonderful design and perfect first pacifier,From the time my baby tried the pacifier she loved it.  The pacifier handle is easy for baby to pick up and hold up to her mouth.  The soft silicone is nice to the touch and feels great in the mouth (I tried it myself). The soft silicone pacifier soothes her when she gets cranky or uncomfortable from teething.,10/15/2014,1,0
16390,US,45676841,R1YV1TS6Z18WVU,B0082I1IA8,218693378,"mam glow in the dark night orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Five Stars,My daughter loves these.,3/8/2015,1,0
16391,US,45677224,R2JWF6R7PDLW0R,B004KVBHU2,524923091,"mam perfect orthodontic pacifier, boy, 6+ months, 1-count",Baby,4,1,2,N,Y,Good step-down pacifier,My son has always loved mam pacifiers. We started with the 0-6month ones then got the 6month+ air and the ones with the teethers on the side. He loves all of those. We are now using the mam perfect to try to wean off the pacifier. He gets ear infections and we were told to limit the pacifier. Since the mam perfect is thinner I feel comfortable using it. He does prefer the regular ones though but will take this since I don't give him the other option much any more. We are down to pacifiers only for naps and bedtime (and it falls out soon after he's asleep),1/23/2014,1,0
16393,US,45681425,R44UN4D3H5P1C,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,5,0,0,N,Y,Baby's Favorite for Teething,The kid loves it - 9 months old. NON LATEX - perfect for us since my husband as bad topical latex allergy.,7/18/2015,1,0
16395,US,45688193,R2IAEEDQJRQKEN,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,2,1,3,N,N,Poor Quality,"We loved the concept of this. Thought our little one would be able to grasp her pacifier much more easily in the car seat. Unfortunatly the pacifier ripped off the caterpiller the first time we washed it.  The stuffed animal is very light weight and doesnt stay in place as we expected (thought it might have the mass of a beenie baby or have a rubber underside so it doesnt fall). Anyway, We bought Sofie the Giraffe which has turned out to be a miracle on car rides instead.",8/7/2012,-1,1
16398,US,45697729,R3L36UE4NU8BPX,B00MYRXSE2,528212913,"baby brezza baby bottle sterilizer and dryer machine 鈥?electric steam sterilization - universal fit - pacifiers, glass, plastic, and newborn feeding bottles",Baby,4,1,1,N,Y,"Looks nice, drying feature is a plus","Wife loves it. Looks nice, drying feature is a plus.",8/7/2015,1,0
16399,US,45699537,R3ENOEXKYQMN8H,B005YT9Q48,808441948,"natursutten bpa free natural rubber pacifier, butterfly shield, orthodontic nipple",Baby,5,0,0,N,Y,natural,it took my daughter just a couple of tries to warm up to her new pacifier.  i'm so happy she loves it!,1/9/2013,1,0
16400,us,45706634,r29l4oj7w7ph0b,b008y2dg8o,198333817,"clevamama clevafoam toddler pillow, cream",baby,5,0,0,n,y,my son loves this pillow. he is 3 years ...,"my son loves this pillow. he is 3 years old and it gives him just the right support for his head and neck. the fact that its so shallow and forms to the body, neck,head shape of the child makes me worry less about his neck development.",7/12/2014,1,0
16402,US,45711238,R28RWEN0MECF8Z,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Y,Five Stars,Sam kind we received from hosp. Baby loves them,3/12/2015,1,0
16403,US,45714917,R13VKTPTW66C8H,B00DVO106K,451617076,gerber first essentials 2 pack soft center latex pacifier,Baby,5,0,1,N,Y,Five Stars,She loves them.,1/15/2015,1,0
16405,us,45716816,r3h6zw8jmr26o2,b004s8mggq,998397375,simple wishes hands free breastpump bra,baby,5,0,0,n,y,"great, comfy bra!","started off w a different nursing bra that used a velcro closure, which i found so annoying.  besides being loud, it also was a snag hazard while you opened/closed it.  so first, i love this bra's zipper closure.  the black fabric is thick and stretchy, so supportive and comfy.  the design is also very effective ... no worries about shield or bra slippage, even though i use it without the optional shoulder straps. this is def a 5 star bra!",11/25/2012,1,1
16410,US,45723509,R13A6Z22JVH8BF,B005G37X4M,379901061,"jj cole pacifier pod, mixed leaf (discontinued by manufacturer)",Baby,5,0,0,N,Y,So Cute!,I love this little pacifier bag! Keeps extra binkies handy and CLEAN! What a relief when you have your hands full and a crying baby to have the binky right there! Highly recommend!,6/8/2013,1,0
16415,US,45727049,R1CIVZMDQ9OMX3,B000P22YTI,508170926,wubbanub infant plush toy pacifier green frog,Baby,5,0,0,N,Y,Best pacifier,"This was the only pacifier my son would take for the first few months of his life, and now he loves the stuffed part and keeps it as a &#34;lovie or chewie&#34; at night. Although he doesn't normally take pacifiers, so having one he liked was great.",5/25/2013,1,0
16417,us,45733409,rpi5dwxauevic,b00188xw26,125534449,oball 4-inch infant  rattle assorted colors (sold as each),baby,5,0,0,n,y,a favorite in our house,my daughter's favorite toy starting at 3 months. the first toy she loved because it was easy for her to get a hold of.,8/1/2015,1,0
16420,US,45738646,R1MYK9M8MMA2Y,B008BK7P4A,387353699,billy bob pacifier,Baby,5,0,0,N,Y,Awesome,My wife loves it :p and I think it's really fun and playfull like how babies often are. I don't see anything wrong with it,3/5/2014,1,0
16423,US,45744470,RA8H2YOTA7PL3,B001AVSZK0,93476192,natursutten bpa-free natural rubber pacifier,Baby,5,0,0,N,Y,"My nephew loves these! He's started teething, so ...","My nephew loves these!  He's started teething, so we keep a glass of ice water nearby and dip it in every so often.",12/26/2014,1,0
16428,us,45755477,r2wdeueqgz5yvb,b002qyw8lw,102453137,baby banana toothbrush,baby,4,1,1,n,y,i do like it but my toothy little 8 month old bit ...,"i do like it but my toothy little 8 month old bit off a bristle! i don't see any way around it with this design though. we will continue using it but with more monitoring. he loves to &#34;brush brush brush!&#34; with me every evening before bed, i do think it is teaching healthy habits and i am not worried about him falling while holding it!",10/19/2014,1,0
16429,US,45756052,R3RPTIUZCLQELM,B006BHSAB2,52203997,wubbanub pink bear infant pacifier,Baby,5,0,1,N,Y,They love,Bought foe baby cousin. They love them,9/24/2014,1,0
16430,us,45757896,r3jh82gnb0v1yo,b00am5ntis,590093485,little green pouch reusable food pouch - 6 oz - 4 ct,baby,5,2,3,n,n,say goodbye to squeezable applesauce packets and yogurt tubes!,"this product is amazing! i wish i had thought of this myself. for such a small investment i can now avoid buying the overpriced applesauce squeeze packets and yogurt tubes and buy these products in larger quantity and fill these pouches instead - all for a much cheaper price. if only these had been around when my children were babies and we were pureeing our own baby food.<br /><br />the packets are easy to clean-just take the cap off, open the top and run water through the pouch, then stick it in the dishwasher. if you pour the water in through the opening on the top the water comes out the open spout on the side. if you clean them shortly after use that is all you will need to do. if you leave the contents in a little longer then you can always use a small brush (bottle brush) to clean it out more rigorously before putting them in the dishwasher.<br /><br />i will say that my kids have a tendency to bite on the round opening/spout on the side (we're working on this) so then i have to bite it back in to place so i can fit the cap back on. not a big deal if your kids don't do this.<br /><br />the only slightly negative thing i can say about this product is that the top opening (interlocking zipper seal similar to ziploc bags) is hard to pull apart after the pouch has been sucked on and my husband pulled too hard one time and the seal ripped. this was after having the product for only a few days. but i still love this product so much that i just bought some more and am now a little more careful when opening them. plus, the customer service was great. when i told them about the rip in one of the bags they promptly sent me a 4 pack of replacement pouches and were very apologetic. so despite the issue i had, i still give this product 5 stars as my issue was rectified immediately.",1/7/2013,-1,1
16434,us,45766054,r2h62ilb7nrvw3,b0033b9cz2,963502029,tubing (retail pack of 2) for medela pump in style and new pump in style advanced breast pump,baby,5,0,1,n,y,just what i needed,"i have been using this tubing for about a month now. it works perfectly and connects perfectly to my pump, the medela pump in style advanced. it is still perfectly clean...no milk in it or anything. just make sure to keep it running for a little bit after pumping to make sure all condensation is out of it. love it and can't beat the price!",1/6/2013,1,1
16435,us,45768466,r3ngjj8nk487fd,b000gx0b3m,158317089,prince lionheart wheely bug,baby,5,0,0,n,n,great quality toy,"we just bought the small wheely pig for my son for his first birthday. he is a bit young but when the snow melts, he'll be old enough to use it outside. for now, he sits on the floor and rolls it like a car. he also loves to pull the tail and pat its head. just doing that, he has given his wheely a lot more use than most of his electronic toys.  the first thing i noticed is how sturdy this thing is. i feel like i could sit on it and it won't break. the price tag is steep but you can't get this kind of quality from plastic toys. it -will- last you several years, even with a rough kid. it's also super cute and very appealing visually with its simple design.  i had the idea in my head that the child is supposed to have their legs bent a little in order to scoot it around. i think a normally sized 2 year old would fit this just fine and you wouldn't need the larger one. my son is in the 90th percentile in height and he can barely touch the floor on the small- he can't scoot it even if he tried.",12/9/2011,-1,0
16441,us,45778690,r29a1l0fyk2xu,b00fnj7fro,287056962,ingenuity moonlight rocking sleeper,baby,5,3,5,y,n,just flawless.,"i really wish i would have picked one of these up or even been aware of this product when i was pregnant. i am in love with it. i wanted to surprise my sister with it when she comes over with it for her daughter. i set it up (very easy to do) and just waited. i grew so anxious that i called her over. as soon as she saw it -- love! she wanted to keep it but since i have nanny duties for her and her husband i wanted to keep it ... yeah, that's an issue. but what's not is how well her daughter took to it -- rocked what is sometimes a fussy little girl to dreamland. usually, the slightest little noise will just wake her and cause an ear-piercing squeal ... ah, babies ... but nothing, the soft music, rocking just kept her knocked out.<br /><br />what makes it great? well, it's not heavy, easy to move around, not too low to the floor, not a pain to put together and the light show -- whatever, i can enjoy it too.",4/24/2014,1,0
16445,us,45783607,r265eb6y5yja6v,b0031kmajk,684953977,delta children canton 4- in-1 convertible crib,baby,5,1,1,n,y,love it!,love this crib and so glad i have it. came just as described and well built. fits perfectly and i can't live without it now :),12/7/2013,1,0
16448,US,45789837,R353OTFL4Q8R29,B0042STTB2,747068001,baby fanatic nfl team pacifier 2 pack,Baby,5,1,1,N,N,Parents thought it was really cute for new nephew,Got it for my new Nephew.  My sister and brother-in-law loved it!,9/9/2014,1,0
16455,US,45819139,RJRGNM9Z1NY1G,B0081ZOV06,473538559,"philips aventbpa free soothie pacifier, 3+ months, green, 2 count",Baby,5,0,0,N,Y,Baby's got to have her binky!,What is there to add?  Baby loves her binky and it's incredibly handy to have extras around the house or in her crib when she spits it out in the middle of the night and goes searching.  Plus it helps bring out the color in her eyes.,4/14/2014,1,1
16462,us,45829661,r1pykyk301rvyt,b00jpkhqia,646497100,osocozy flushable diaper liners - 3 pack,baby,5,0,0,n,y,great!!!,"love them! great flushable poop catcher, way better than the other brand bumpkins we bought!",1/2/2015,1,0
16463,US,45831020,RLZ33MF0B0ZAY,B004IOHN8Q,610554685,the first years 2 pack gumdrop infant pacifier,Baby,5,0,0,N,N,Only pacifier my baby will take!,"I was at my wits end with my daughter. She was using me as a pacifier for her naps and not letting me get anything done. I kept trying to get her to take a pacifier but she would just spit them all out and cry. I tried the one from the hospital, MAMs, Nubi, even the cheap ones from the dollar store鈥othing. Then I found these in one of my shopping bags (I didn't buy it nor did I even put it in my cart). She was only a little less than 2 months and I thought these might be too big for her mouth since it says 3+ months, but they weren't. She took to it immediately and loves them. Now I can actually lay her down for a nap without her waking up.<br />As a plus, the piece that sticks out in the back is squishy and I kind of like chewing on it while I feed her and my hands are full. However the whole for you to attach a clip or binky buddy is small so some won't fit.",4/20/2014,1,0
16464,us,45832940,r3w598u73pms08,b00bcce4pw,338361152,safety 1st sleekride travel system stroller,baby,4,0,1,n,y,i love it.,it's really cute and functional! i love it.,6/5/2015,1,0
16471,US,45864993,R1D7AIRFEF0K8M,B000JOQMO0,838023597,"the first years newborn soothie pacifiers, 2-pack",Baby,5,2,4,N,N,great pacifier,"The hospital I have my children at uses these.  It seems that once they are hooked, this is it!  The only problem is they are not readily available to purchase like the bigger brand names.  They also have no place to put the clip that prevents the child from losing it.  My son loves these, however, I can't seem to have enough of them because he drops them, they bounce (oh, yes, they are rubber you know) and they get lost!!!!",9/19/2007,1,0
16472,US,45866166,RFM2U08330B9L,B002FX5OTW,729808335,#1/16 serta sheep baby with pacifier,Baby,5,0,0,N,Y,is absolutely adorable! My grandchildren loved it and so did the ...,"This little guy, (or girl), is absolutely adorable! My grandchildren loved it and so did the parents. I received it quickly and package nice. Thanks Amazon ! You just can find this kinda stuff in stores very often.",10/17/2014,1,0
16475,US,45874434,R3TC1OD5VMQWMV,B00CGF1WPO,464288222,mary meyer wubbanub infant pacifier,Baby,5,1,1,N,N,Great for babies!,my daughter loves these,4/7/2015,1,0
