,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,like,tech
15863,US,44353552,RYDNRUT4VV30P,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,4,0,0,N,Y,Lifesaver!,"My newborn's best friend! I tried giving her another pacifier that had a slant nipple but she didn't like it at all. She likes this style nipple way better. It's great having the stuffed animal on the pacifier because I can always see where it is. I didn't realize you couldn't separate the two. I normally like to sterilize bottles/nipples/pacifiers at least once a week so I have to improvise with this. But other than that, it's great to have.",2/7/2015,1,0
15899,us,44463723,r34zmtghuotk2j,b00pb5ndpi,656529226,fitted crib sheet - parent,baby,5,0,0,n,n,love these organic sheets for my g'baby!!!!,"i recently ordered &#34;yourecofamily&#34; fitted crib sheet in beige. i must say i am very pleased with this purchase. i love the fact that it is 100% organic cotton, free from any chemicals, as i feel this is better for an infant, especially one that may have allergies or breathing problems or sensitive skin. organic has become highly recommended for children as well as adults. the size 28&#34; x 52&#34; x 9&#34; fits a standard crib mattress perfectly and has a really nice feel to it. i hope that they will come out with some different colors but for now the beige will work just fine. in fact, it would be perfect as a shower gift ... to be used for &#34;unisex&#34; gift.  also available is the flat sheet, pillowcases, and crib skirt, also &#34;organic&#34;.  the sheet comes packaged in a gift-style box, ready to give. i look forward to ordering more as needed. this was an excellent &#34;amazon&#34; purchase and as always, i am never disappointed. i did however; receive this product at a discount price in exchange for my honest, unbiased review. the price however does not affect my opinion of this product. you will love them :)",8/30/2015,1,1
15903,US,44471339,R2C0EMY6UBD0L,B001BXREG8,869138578,wubbanub (tm) dragon pacifier!,Baby,5,1,1,N,Y,Super Cute,"I just got this paci for my 3 month old son and he loves it! In the picture shown here it looks like the wings are kind of a purple color, they are actually a really bright vibrant blue, which I like better, it was a nice little surprise.",6/8/2010,-1,1
15934,US,44539917,RL9ISL45MGI7I,B0082I1IA8,218693378,"mam glow in the dark night orthodontic pacifier, boy, 6+ months, 2-count",Baby,4,1,2,N,Y,Almost perfect paci,"These haven't even delivered yet...but I was given some of these when I had my baby and love love love them.  The only improvement that I could think of is I wish it were easier to attach to a pacifier clip (the strings that clip onto the babe)...it only has those small holes that you can thread through - but still worth it, you just need to make sure your clip has a small loop that can fit through.<br /><br />In other news, the glow lasts all night so when your bub loses his soother he can find it in the night (and so can you).  My baby loves it, and they stay in much better than other binkies because they have a little bulb on the end that make it easy to suck so they don't pop out.",8/15/2014,1,1
15935,us,44540122,r3md3zqaceawr3,b0030iicwc,885446786,"summer infant multi-use deluxe wood walk-thru gate, dark cherry",baby,2,2,3,n,y,not convenient,"has a very narrow gate swing angle that only opens in one direction.  although easily adjustable, it did not take long before further adjustment was needed to keep the gate assembly taught.  it also has the very annoying bottom wood member across the floor which quickly turned into a tripping hazard for a guest that was not use to walking across this high threshold.  i returned this gate and bought the much better the first years everywhere gate.",8/17/2013,1,1
15949,US,44573352,R1351Q36J3Z9Q9,B00AZWDM1C,488259221,"the first years 2 count gumdrop orthodontic pacifier, pink (discontinued by manufacturer)",Baby,5,0,0,N,Y,great,for some reason our daugter prefers the orthodontic shape and it stays in her mouth better (less spitting out).  Most other orthodontic shaped pacifiers aer made of hard plastic this one is soft/rubbery so it doesnt leave the uncomfortable looking indentation on her face.,6/27/2013,1,1
15956,us,44590825,r2l83ka4742ztk,b00sttr0uc,827343056,fisher-price rainforest friends comfort curve bouncer,baby,4,1,2,y,n,nice but very basic,"this is easy to put together, looks nice, and holds baby comfortably. it works as described, and for that i give four stars.<br /><br />however, there are much better, more versatile options in the same price range. this seat isn't very exciting. it vibrates and has two little toys to bat at. no music, and the toys are quite basic.<br /><br />for just a few dollars more, try the deluxe rainforest bouncer. the toy bar is much more interesting, with moving animals and a light-up waterfall, and it plays a variety of songs. it takes the same floor space. and you can choose what action and sounds you want to play to avoid overstimulation and preserve your sanity. my older son enjoyed this seat, and it was my primary ticket to a decent shower for months.<br /><br />for a few dollars less, there's the fisher price infant to toddler rocker. this converts from a baby bouncer (vibrates and has simple toys, like this bouncer) to a seat for toddler, thus getting you a little more use out of your purchase.<br /><br />this bouncer is good for very young babies, and it has a more contemporary look and does what it says, but i would recommend either of those options over this.",6/26/2015,-1,0
15961,US,44597556,RRSE9855B5MDD,B00352M1RA,932874238,"mam 2 pack original silicone pacifier, 0-6 months, colors may vary",Baby,4,0,0,N,Y,Baby loves em...,I swear by these...I feel like they breathe better...less plastic around his mouth. The come with a box for steam sanitizing in the microwave.,8/21/2013,1,0
15991,us,44671440,r1lallderfc583,b00b7m7bn4,666090695,brica pop open cling window shade (2 pack),baby,5,0,0,n,y,much better than the suction based ones,much better than the suction based ones. also safer that the retractable ones and more stable than regular ones.<br />quite good for money.,8/25/2014,1,1
16013,US,44725790,R27BU3872YY8K2,B0047PAHUW,106521272,wubbanub elephant pacifier,Baby,3,0,0,N,Y,"great idea, dont buy the elephant unless older","Love wannanub. Don't by the elephant, as it doesn't stay as easily. The angle feels wrong from staying in her mouth. If buying for a child with hand-eye coordination, then it would be better",1/29/2015,-1,0
16017,us,44734867,rusmt8i0enljd,b006i0r5bs,375108387,"the first years 2 pack smart sipper spill-proof insulated cups, pretty peacock, 9 ounce (discontinued by manufacturer)",baby,5,0,0,n,y,love them!,no leaks here (so far) and they are beautiful. my daughter especially loves the white 'peacock' one! easy to clean spouts too. seem a little roomier than some we have and you can see better if it's getting clean or not. good buy!,1/3/2013,-1,1
16023,US,44752707,R16LC1QSI2SU3U,B0031VLRYI,572944212,wubbanub soft toy and pacifier,Baby,3,0,0,N,Y,Cute idea,Very cute idea but not too practicul for a small baby. Too heavy for a little mouth. Maybe better for an older baby,4/17/2014,1,0
16061,us,44846680,rrfutkr5hiqto,b001q80go0,579561534,balboa baby dr. sears adjustable sling,baby,3,0,0,n,n,"baby loved, but too concerned about potential risks","i am really conflicted writing this review, as this seemed to be the only sling my 6 week old will use. i just cannot understand the bulky wraps that come with miles of material despite trying several times/brands with my first baby and my newborn now. my newborn hated the moby and boba wraps, did not like being in the baby k'tan (tried 2 sizes just to be sure), will tolerate the beco gemini for a bit, and hates the ergo baby with newborn insert (also seems to be way too warm for a newborn to sit in during the summer). both the beco and ergo seem better for older babies/toddlers (can attest from experience with my first daughter the ergo is great when baby is bigger).<br /><br />i bought the balboa sling one day before heading out shopping without checking reviews first and my baby loved it. slept peacefully the whole time, was able to feed her easily, and always had her little face in view. when i took the time to check for reviews i was shocked to see the worrisome info about potential chin to chest problems and suffocation in newborns. researched further and most of the info i found was related to infant deaths in 2010 with a similar, but still different sling. it also seems the babies who suffered were premature or underweight so definitely do not use with children under 8lbs.<br /><br />the chin to chest is also a problem that can occur in an infant carseat or swing, but obviously i have not stopped using a carseat. honestly though, using the sling is not a risk i personally am willing to take, no matter how small. instead i am going to try a ring sling as others have suggested and cross my fingers it works.",6/24/2015,1,0
16067,us,44870191,rd9drp71qhi1o,b00ao083m8,247291018,graco swing by me 2-in-1 portable swing,baby,5,1,2,n,y,portable,"i'm not sure which one of us likes the swing more, me or my son. he will swing / play in this swing for hours. he is fascinated by the stars that hang overhead, and the gentle rocking motion is great when he is fussy. it is battery operated, but seems to be gentle on use. we are still on the same batteries after 2 months of regular use. the swing is easy to fold and stores easily. not as portable as the small swings, but is constructed much better than those and is still easy to take down and throw in the car.",1/14/2014,0,1
16077,US,44883422,RM879INIHRB2D,B00005C0KD,451617076,gerber first essentials 2 pack soft center latex pacifier,Baby,5,0,0,N,Y,Love everything but the color,"I ordered these pacifiers for my grandson because they were like the older style I had used with my kids.  They were shown in blue, and said colors may vary, and I knew without a doubt, we would end up getting the pink ones.  We have a boy and wanted any other color except the pink.  He does like these pacifier's better than his other ones, but my daughter won't use them when we take him out anywhere in public. He's only 2 months old and you can't really tell if he is a boy or girl at this age.",7/12/2012,1,0
16078,us,44890443,r2oczn6s75eag2,b000ri90u6,77167330,"gerber graduates bpa free 2 pack sip and smile spill proof cup, 7 ounce, blue/green",baby,4,0,0,n,y,love them,"i bought many many different sippy cups for my 1 year old son, and the sip and smile was the only kind that he did great with! this item was a much better deal than at the stores. the only issue was the 'colors may vary'--i lucked out and got a green and yellow-, but it is a 50/50. great product!",10/16/2011,1,1
16097,US,44961240,R3MGFXLKR3GE0F,B00AHO43BG,667171015,fctry - baby pacifiers,Baby,5,0,0,N,Y,Baby loves it,My baby seems to love this one better than others. Maybe because of its orthodontic nipple design. It also stays in his mouth longer his other pacifiers. He gets many compliments for his &#34;mustache.&#34;,10/12/2013,1,0
16158,US,45137333,R6Q490QRPH54G,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,2,2,4,N,Y,not for older babies,"I bought this for my 5 month old son because he likes having a paci at night as well as a stuffed animal. First of all, the paci on this is horrible and it is way to small for a 5 month old to hold in his mouth. Would be soo much better if it had a larger pacifier and a MAM type pacifier. Do not wast your money",6/16/2011,0,1
16162,US,45140394,RSWL6ROSHXHPB,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Y,WubbaNub Giraffe,"Fantastic!So much better than snapping it on to their clothing!They have the pacifier,as well as,a toy!!I would recommend this for any new mother or grandmother!",4/8/2012,1,0
16221,us,45274728,r2o5ew7i6vxvy5,b0077m41z4,429207031,"munchkin cleaning brush set, 1 set",baby,4,0,0,n,y,four stars,would like it better if i could bent it,4/15/2015,-1,0
16232,US,45310214,R2L9TK4MTTMJTH,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,2,0,0,N,Y,Maybe would work better with a younger baby,"Didn't really help us with keeping the pacifier in. Maybe would work better with a younger baby, we started using at about 3 months old. The item is cute though and as described.",12/20/2014,1,0
16246,us,45344511,rkyxqjhdj5pp5,b008tml9bu,292003263,"babybjorn booster chair, white (discontinued by manufacturer)",baby,2,3,4,y,n,it's much smaller than any of the other seats that i have seen out there,"this is a much smaller seat than most i have seen out there for toddlers.  there is no back to the seat, and no straps so it really is a \\booster\\ seat only.  however my three-year-old daughter, who is average size, barely fits in and it actually hates it because it is so small.  for the price, you're much better getting a baby-to-toddler seat with tray and straps than this one.  it'll probably work if you have a very small child and small chairs, but my average-sized dining table and chairs are too big for it.",11/25/2012,1,0
16259,US,45366113,R1MJISEK6H1ENF,B003R62V38,747068001,baby fanatic nfl team pacifier 2 pack,Baby,5,1,1,N,Y,awesome,the bronco pacifiers were perfect! my daughter truly loves them! they were a great price and I couldn't have asked for a better product!,10/13/2013,1,0
16263,US,45372247,R74194WVN34RS,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,4,1,1,N,Y,"Good, but I like the giraffe better","I like this wubbanub, but not as much as the giraffe. The legs on this one don't lie as flat, so its doesn't stay in like the other one, but its still better than the regular binky and its still super cute!",11/10/2013,1,1
16270,US,45387751,R2WOLL0XF8FUXJ,B0033WRTA6,710299720,"mam 2 pack original silicone pacifier, 6+ months, colors may vary (discontinued by manufacturer)",Baby,3,0,0,N,Y,need color option,"Love these, but wish you could choose a gender neutral color. Last time I ordered I got pink and purple, this time it's a little better with red tulips. Good thing my husband doesn't mind",3/9/2015,1,0
16283,US,45446263,R38FGPM236YK7E,B000ZCYN24,858196820,gumdrop full-term natural scent pacifier pink,Baby,1,1,1,N,N,Better deals...,"I spent 10 dollars including shipping for one of these when I could have purchased 3 for 10!  Buyer beware, BabyHaven is aware that there are better deals and when I brought this to their attention they ignored me.  Do your research, much better deals elsewhere!",6/7/2010,1,0
16292,US,45460032,R2WS7R6ZRI43QI,B002HOQOUW,986016545,kushies on the go wet bag with pacifier pouch,Baby,3,0,0,N,N,Gets the job done,"This bag isn't bad, it gets the job done. The drawstring knot on the end is terrible, it needs better string. I use this as a backup back. The pacifier get stuck in the pacifier bag. Silicone and this fabric don't mix well. I wouldn't buy these again.",10/30/2014,1,1
16352,us,45598156,r2ul7yh2kz140h,b002go00ps,886586087,babyganics - hand sanitizer foaming alcohol free fragrance free,baby,2,0,1,n,n,fish smell,we bought this product thinking since it was alcohol free it would be better to use at the diaper changing table.  however it has a fish smell after using it so i end up washing my hands anyway.,12/9/2011,1,1
16360,us,45615851,rsx1ld62xmrhe,b005ewf4by,277597549,"babybjorn travel crib light 2, silver (discontinued by manufacturer)",baby,5,1,1,n,y,perfect portable crib,"i used this daily as a safe place for my child to play for a few minutes while i get ready because it is small enough to fit in my bedroom, but roomy enough for a child to maneuver around.  we have also taken it on trips and found it extremely helpful as a safe, clean place to crawl around and burn off energy in airports, etc.  it is very easy to set up and take down quickly, and the bag is small/light enough to carry for a while.<br /><br />cons: (these aren't enough for me to take away a star, but they may be important to others)<br />- carrying: the bad only has fabric handles to carry the crib.  it would be better if the handles were padded, or if there was a shoulder strap.<br />- size: this is larger than standard carry-on size, so expect to hand it over at the gate like you would a stroller.  we had no trouble getting it on and off the plane un-damaged, but if we did it frequently, i would expect to see something scuffs or bending.",7/9/2013,0,1
16404,US,45716180,R1RQ19UFNAVOUJ,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,0,0,N,Y,"Cute, better than traditional holders","This is a very cute piece that works better than traditional pacifier holders. It doesn't pinch clothing and leave marks, rather rest on the baby. Works as a pacifier holder and give baby a little friend to hold onto and cuddle with.",3/4/2013,1,0
16407,US,45718092,ROA37AUX4Q6ZK,B000G7TIZA,746606924,"la baby waterproof 4 sided cocoon changing pad, 32 - made in usa. easy to clean cover w/ non-skid bottom, safety strap, fits all standard changing tables/dresser for best infant diaper change",baby,4,0,0,n,y,just what i was expecting,i like this one more than the one in our older son's room. the 360 degree lip on it seems like a better design than the one we bought previously that was just rimmed on the left & right sides. happy with it!,4/14/2013,-1,1
16414,us,45726549,rskqkrk4k3enh,b004fn0zas,555397335,graco stylus travel system w/ snugride car seat quentin,baby,5,0,0,n,n,works pretty well,it works pretty good for my two months old baby now. it would have been better if it was lighter.,1/3/2013,1,0
16440,US,45772661,R2R7LELJXRIWDW,B0002L4ZCG,285298329,JEEP Wagoneer Limited Tandem Stroller in Xtreme Print,Baby,1,5,7,N,N,Turning this thing takes an act of God.,"I bought this to use for my newborn and 2 year old. I took it to the mall yesterday and it was a nightmare, turns are impossible! I returned it last night and am giving the duoglider by Graco a try. It's got much better ratings. Don't waste your time on this one just because it may look better and has a cool toy. It's not worth it!",4/7/2005,1,1
16462,us,45829661,r1pykyk301rvyt,b00jpkhqia,646497100,osocozy flushable diaper liners - 3 pack,baby,5,0,0,n,y,great!!!,"love them! great flushable poop catcher, way better than the other brand bumpkins we bought!",1/2/2015,1,0
16521,US,45999219,R1MWQ0OD4F543Q,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,4,0,0,N,Y,All my babies have used these.,"There is nothing like the smell of a little green hospital paci. They come smelling like vanilla and anytime I get a whiff of a little hospital paci it takes me right back to when my babies were newborn. I have to stop talking about it or I am gonna start wanting another one... lol. but, really, these pacis are always what my babies preferred and, being the paranoid mom that I am, its what I preferred to because they are all one piece and you don't have to worry about the nipple coming apart and causing them to choke on it. The only complaint I have about these is that, since they are round, when they drop they can roll FOREVER!! if you are at home its not such a big deal but I have had to practically crawl under a car in the Wal-Mart parking lot to retrieve one. That's not real cool... ecspecially when you have a baby crying at the same time.<br />Also, I should clarify... the only ones that smell like vanilla are the ones that come straight from the hospital. the ones you find in the stores are unscented. Which is probably better anyways.",10/20/2013,1,1
16537,US,46029354,R1ASR7IPW3POPE,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,3,0,0,N,Y,she actually tried and maybe enjoyed once or twice,"I must have gotten a hard mode baby. She never took to a bottle, never took to a sleeping aide, never took to a pacifier. I guess it means I never have to wean her off in the future.<br /><br />This pacifier, she actually tried and maybe enjoyed once or twice. It saved me once during a crying spell in the car seat, which she hates. She calmed down and passed out. I like being able to hand it to her like it's a stuffed animal. It's cute and easy to hold. I just wish she liked it better.",8/6/2014,1,0
16550,US,46080607,R33DY3UDOAED00,B00B8VZR1M,366394525,"philips avent bpa free soothie pacifier, 3+ months, 6 pack",Baby,3,1,3,N,Y,decent value,I paid $2.30 for each of these nuks. I have the 0-3 mo version and so far my baby likes those better than these but that is as  expected as he will not be 3 months for another week. These seem exactly the same as 0 month ones but they have a slightly thicker round base and ever so slightly thicker nipple.,6/23/2013,-1,1
16607,us,46233343,r2l9kjrh00djll,b006zists6,194158453,cosco funsport play yard,baby,5,0,1,n,y,"cosco juvenile funsport play yard, kontiki cosco inc",the quality was even better than we had anticipated!  the little one loves the baby animals that are decorating the bottom and sides.,8/17/2013,1,0
16617,us,46254053,r1rxsa7srw2cau,b000099z9k,485572042,cosco alpha omega elite convertible car seat  (discontinued by manufacturer),baby,3,71,76,n,n,"lots of features, well made, quite large for back seat!","this car seat is of excellent quality.  the drawbacks i can see is that the recline function does not recline far enough to compensate for the slope of the seat for the car seat to sit with the marker \\level to the ground\\ like it should in the rear facing position.  this car seat is rather large and i have to move the front passenger seat up in our suv (nissan murano) quite considerably in order to put the car seat in facing rearward.  placing the rolled up towels underneath the base makes the car seat level, but it also requires the front seat be pushed forward even further.  i test fit it in the forward facing position in the back seat and the car seat fits just fine that way.  i wouldn't suggest buying this for an infant if you have a smaller back seat unless you want your front seat passengers spending the first year of baby's life with their knees in the dashboard.  the nissan's back seat is pretty large but perhaps it would fit better in, say, a suburban? <br />i don't like the fact that the owner's manual has diagrams that show the level marks perpendicular to the ground with the car seat reclined while sitting in the back seat without towels.  they could have designed it better in my opinion so i wouldn't have to use the towels. <br />(the level marks are located on the seatbelt harnesses that are visible in the picture of the product if you were wondering).",4/8/2005,-1,1
16629,us,46287382,r21im89d7sqoch,b002h7l5ik,77655763,paci plushies baby the bear pacifier,baby,5,0,0,n,y,what a lovely solution!,"my little one kept losing her pacifier, so i had to get up at night to get it for her. this little toy is a wonderful solution! you can use your own pacifier, which makes it even better.",8/5/2013,1,0
16633,US,46297165,RGUFFOAVZY2ZL,B00BQEGW3S,531644466,"mam trends silicone orthodontic pacifier, girl, 0-6 months, 2-count",Baby,5,0,0,N,Y,Great pattern,This pattern was so much better than what I was finding at the store. Very cute. My daughter only likes this brand.,12/20/2013,1,0
16636,us,46301343,rhblucwvkwi88,b00idhgwwc,104788931,siliconies medley necklace - silicone bead necklace (teething/nursing),baby,4,0,0,n,y,great teething necklace but i wish the beads could stay together a little more instead of being able to separate so far,"if the beads would stay together, my son would of loved this but he ended up on one bead then string because he was too little to keep it in his mouth without dropping it or wrapping his hand around the necklace but an older baby may do better. i love the different shapes for his choosing and it's easy to clean",8/20/2015,1,0
16641,US,46310699,R25SN94KD247AW,B000ZEZ2BS,604039789,gumdrop pacifier full-term natural scent blue 5 pack,Baby,5,0,0,N,Y,just like the Soothie pacifier,"We loved the parent's choice Soothie Pacifier, but it was just too big for our baby's face. The nipple on this pacifier is shaped exactly the same, but it's just smaller and stays better in our baby's mouth since it contours to the face. We love this pacifier and are very happy we purchased it.",1/13/2011,1,1
16648,us,46328318,r2xyihm2fdh006,b00nfetglc,663004809,fisher-price deluxe take along swing and seat,baby,5,2,2,n,n,"originally we thought a plug option would be better, but with batteries we can easily move it ...","the pictures provided don't do this cute little swing justice. my son loves it! originally we thought a plug option would be better, but with batteries we can easily move it around the house or outside without needing an outlet. we've been using it heavily for 3 days and the batteries are still going strong.",8/15/2015,-1,1
16680,us,46423436,r3kh09dse31skt,b001wajvzm,237883695,"skip hop moby bath spout cover universal fit, blue",baby,5,0,0,n,y,an extra safety measure,i felt better having this faucet cover installed when my daughter started to stand up in the tub. super easy to install.,7/6/2013,1,0
16719,US,46560071,R1V7NN1C9JHWFA,B000ZEXKJE,996130662,gumdrop pacifier full-term natural scent orange 5 pack,Baby,5,0,0,N,Y,"With persistence, it works","My baby doesn't like any pack at first. But with persistence, these pack works. Comparing to the Avent Soothie (very popular and has the same nipple), I like this one better because it has the nose cutout and also the holder has a hole for me to string through a clipper. Also, it's a good deal for 5. I rotate them all day long",8/29/2013,1,0
16738,us,46608154,r2pi6w5hppcsso,b0006gdgae,242140507,baby jogger performance series double 20/navy (discontinued by manufacturer),Baby,5,4,4,N,N,Great Double Jogger Stroller!,"Ordered it 4 days ago and just received it today from RideOnDepot.com for 416.98 and no shipping. They have a pricey 25% restocking fee but after reading up on the 20 wheel double jogger, I felt the great write ups and the good deal they offered outweighed the risk of return. Was a little confusing to set up at first until I realized most of what the instructions said to do was already done. Pretty much just had to slide a couple of frame pieced together and pop the wheels on. Took the 16 month old twins out for a test drive. You very much get what you pay for! <br />Great lightweight stroller for running with the kiddies! Holds the road true and bends and sways a little with you and the road (a good thing). Our neighbor gave us their old InStep which they've outgrown and it pulled to the right, and was just not comfortable for running. While it's also great for walking (I also put a CD player in the under basket with Vivaldi's Four Seasons or something else calming for the kids like George Winston) if that's all one is going to do then one of those cheaper strollers with the flimsey swivel front wheel may be the better way to go. But if you're going to run some of the time with it, this is the best we've checked out. I assume the kids like it also as they were out in minutes. <br />Lighweight, holds the road great, I set the tires at about 43 lbs (40 to 65lb range) and the ride/run was comfy. Not fatiguing at all! Pleant of pockets for cell phone, water, cd player, even brought the mail in one of the pockets, great canopies and safety features: hand brakes, two wheel locks and wrist strap in case you fall on a hill and the red color stands out to passing motorists, I wasn't sure about the res at first but it really looks sharp against the black <br />it's a little pricier than we were planning on going but it's well worth every penny! Other than that I can't think of a con just yet. Maybe if don't have double doors like us and you need to bring it inside, you maywant to look into their easily collapsible Q model. <br />",4/8/2005,1,1
16739,us,46608970,r189ko4vlec44x,b001kyqe7s,283741426,"playtex baby binky silicone older baby pacifier, 6 months and above, colors may vary (discontinued by manufacturer)",baby,1,0,0,n,y,don't buy this!!!,i did not recieve what i thought i was getting!!!! the main image is what i wanted but what i got was the smaller image!!! the larger on is a better quality product while the smaller image is some bad piece of what should be called garbage!!! they both broke after 1 use and it was ridiculous,9/30/2013,-1,1
16756,US,46684800,R1URXGXBQLB0V4,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,2,0,2,N,Y,Plush permanently attached to pacifier,"I purchased this product for my son so he could better hold his pacifier.  He is 6 months and it seems at the top range for the wubbanub.  I was disappointed that the giraffe was permanently attached to the pacifier; I suppose I did not understand completely understand, but I thought it was attached by a gripper of some kind that would allow a pacifier to be changed when it became worn.  The cheaning instructions seem to state that they can be washed seperately, but not sure how it is suppose to work.  Would not have purchased if had realized that fact.",8/3/2012,-1,1
16790,US,46776173,R14SPWL7UCZ9GU,B00H6FUPDO,756673722,"gerber first essentials soft center latex pacifier, 4 pack",Baby,5,0,0,N,Y,Good and affordable,"My baby girls love these pacifiers.  They have a &#34;fat&#34; end, so they are able to hold onto them a little better.  The latex is squishier than the silicone, which I like, too.  My twins are breast fed and they have no problems going back and forth between the breast and these.  Only complaint....it would be nice to have more color options, but that really isn't a big deal.",4/16/2014,-1,1
16863,US,46912494,RIZ3KY8LG788I,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Y,Great Soothie Pacifiers,I love these but hard to find to order sometimes so when I do find them I usually order a few.  These were used in the hospital for my newborn so I figured I would purchase and extra set.  They are such a nice product for babies.  They seem to work out better then other pacifiers.,1/10/2014,1,0
16887,us,46944198,rv0yojeohr84r,b000jwwn1s,743535026,"razbaby raz-pak formula and snack container, transparent blue",baby,5,0,0,n,y,great product,easy to use for formula or snacks. i iike these better then the ones you find in most baby stores because the components are not connected and therefore cannot mix. also very convenient that the opening fits right into a regular bottle so you can shake the pre-measured formula right in without any mess.,4/20/2013,-1,1
16937,US,47075835,R2F7A17FHGHP4U,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,5,0,0,N,Y,Cute and easier to find in a room full grandkids,"We  have a large family with lots of grandkids and their associated messes. When the baby starts to get fussy, this is so much easier to locate and it stays in juniors mouth better with the extra paws holding on.",5/14/2014,1,0
16939,us,47081643,r1rhxknlljuvsi,b004mwjsw8,859601729,"nuk trendline silicone spout learner cup, 5-ounce",baby,4,23,26,n,y,"great cup, but you need replacement spouts","my son stopped taking bottles when he was about 2 months old, so we decided to introduce a sippy cup around 4.5 months. although this product says 6+ months, it's similar to others that are labelled 4+ months, so we tried it anyway. this is his favorite sippy cup! he took right to it and now it's our first choice when feeding him (his second favorite is a [[asin:b000rqubag playtex baby the first sipster spill-proof 7 oz cup: boy colors]]).<br /><br />we really like the cup too and think it has may advantages over his other cups:<br />1. it's only five ounces. we're feeding him breast milk from it, so the smaller size is better since we only feed him 2-3 ounces per feeding.<br />2. it has a cap. no matter how \\spill proof\\ a cup is, they all tend to drip a little, especially if they're dropped or transported with liquid in them. this cup also comes with an insert to go under the spout (like the kind that come in bottles), so the sippy cup has two ways to keep it from leaking while transporting, on top of the \\spill proof\\ spout.<br />3. the handles project from the bottom of the cup instead of the top, which seems better for my son's little hands. also, the handles are removable, which makes it easier to transport the cup in a bottle cooler. you can also tilt the handles a bit by attaching them at an angle, which can help your child drink (e.g. if the handles are at an angle, the baby can hold the cup so that the handles are parallel to the floor, but the angle of the cup is tilted towards the baby's mouth, helping the fluid to flow more easily out of the cup).<br />4. the pattern is great! my son loves to look at this cup.<br /><br />the big disadvantage of the cup is that the spout is flimsy. my son doesn't have any teeth yet and, although he chomps on the spout a little with his gums, he doesn't do it much. he's only used this sippy cup once every day or two for about three weeks and the spout already broke. i ordered replacement spouts ([[asin:b004fpyg7o nuk replacement silicone spout, clear]]), but i strongly caution you to check the spout before each use. the part that broke was a small piece bridging the multiple holes in the spout. if i hadn't stopped using it when i noticed the damage, i worry that a small chunk of silicone could have broken off and my son would have swallowed it. it probably would have been small enough to cause him no harm, but i still don't want pieces of silicone in my baby's tummy, and i doubt you would either!<br /><br />still, the cup is great and my son loves it. if you get this cup, i kindly ask that you please buy replacement spouts rather than buying a new cup each time a spout breaks -- let's try to keep these cups out of landfills! :)",8/12/2012,1,1
16942,us,47090064,r2bq5gyrn8f59k,b00d726ycq,621874413,trulyunique mom donut teething pendant necklace - mother of pearl,baby,5,0,1,n,y,a much better option than my small metal,"my son loves it, a much better option than my small metal necklace",2/18/2015,1,0
16983,US,47190395,REDH1LNGRJQ5W,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,1,1,N,Y,loves his Wubba,As a newborn he could only use a Soothie preemie paci because his mouth was small even though he was full term. By 4 & 1/2 months he needed to move to a newborn size so we decided to try a Wubbanub. He adores his monkey Wubba and it fits him way better now that he is a bigger guy. :) And best of all it is easy to find and doesn't bounce and roll when he drops it :),10/4/2012,-1,1
16988,us,47213348,r3deupwbwwmw6m,b0096mlkes,967752486,graco pack n play quilted playard sheet,baby,3,0,0,n,y,product is okay,"fits the graco pack n play. seems to wash o.k, no shrinkage. haven't tumble dried it for that reason but it dries quickly. i think a better product is the eddie bauer playard sheet.",4/17/2013,0,1
16989,us,47213923,r1gr03knji1tc3,b00499cgv4,666257669,pearhead wood bank,baby,5,0,0,n,y,would be better for change not bills,"such a cute bank.  a little small and awkward shape to store much money, would be better for change not bills.",12/5/2014,-1,1
17011,us,47266608,r1i727tqw340tl,b00j1nu3ea,861907912,"cutietots premium baby nasal aspirator, blue",baby,5,1,1,n,y,mmmm mmmm good.,my little monkey finally got his first cold so i got to see this bad boy in action.. well it works.. and he hates it!!!  but it works so much better then the bulb.. its deff a pump sucking kinda thing.. i cant explain it.. anyway i never added tissue and i also never got sick as some said.. but it was just a cold..,5/9/2015,0,0
